gvkey,company_name,sector,sector_name,BM_ratio,BM_sector_rank,BM_sector_percentile,sector_threshold_bm,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
185375,EVERTEC INC,40.0,Financials,0.25014719633446003,797.0,92.35225955967556,1.703001120709825,2339.08678,36.77,0.51,585.116,0.005439216752787598,29.701,925.668,290.062,1917.501,63.614,Q1 Only
38771,DLOCAL LTD,40.0,Financials,0.24504433563073633,798.0,92.46813441483198,1.703001120709825,2224.9035,8.34,0.16,545.1999999999999,0.0,55.355,2.825,642.609,1241.647,266.775,Q1 Only
144009,WILLIS TOWERS WATSON PLC,40.0,Financials,0.24498665084471655,799.0,92.58400926998841,1.703001120709825,33528.357449999996,337.95,2.34,8214.0,0.010534102677910934,669.0,5259.0,1507.0,28064.0,99.211,Q1 Only
7163,S&P GLOBAL INC,40.0,Financials,0.24208410640355296,800.0,92.69988412514485,1.703001120709825,155834.27,508.1,3.55,37725.0,0.007262349931115923,115.0,11910.0,1469.0,59889.0,306.7,Q1 Only
36598,OPEN LENDING CORP,40.0,Financials,0.2414662408241377,801.0,92.81575898030128,1.703001120709825,330.60107999999997,2.76,0.01,79.82900000000001,0.0,7.5,133.49,246.847,304.223,119.783,Q1 Only
23247,PJT PARTNERS INC,40.0,Financials,0.24145694811765328,802.0,92.9316338354577,1.703001120709825,3413.9088,137.88,2.12,824.312,0.00725268349289237,,410.251,226.807,1396.7,24.76,Q1 Only
1414,PRIMERICA INC,40.0,Financials,0.2401520987309915,803.0,93.04750869061414,1.703001120709825,9395.74966,284.53,5.06,2256.4089999999997,0.012617298703124452,,1932.652,867.643,14589.01,33.022,Q1 Only
34749,COINBASE GLOBAL INC,40.0,Financials,0.23873908677738104,804.0,93.16338354577057,1.703001120709825,43848.0357,172.23,0.26,10468.240000000002,0.0,,4322.14,10331.895,21731.006,254.59,Q1 Only
36692,LEMONADE INC,40.0,Financials,0.2370621238222277,805.0,93.279258400927,1.703001120709825,2301.08459,31.43,-0.86,545.5,0.0,,123.7,650.3,1856.6,73.213,Q1 Only
9317,SEI INVESTMENTS CO,40.0,Financials,0.2330810585429481,806.0,93.39513325608343,1.703001120709825,9686.98192,77.63,1.2,2257.852,0.012237537034651552,7.359,20.971,710.987,2566.042,124.784,Q1 Only
148750,DOMINION LENDING CENTRES INC,40.0,Financials,0.22887044418888358,807.0,93.51100811123986,1.703001120709825,599.4832600000001,7.615,0.08,137.204,0.015758371634931056,6.778,24.914,4.164,212.448,78.724,Q1 Only
174744,EVERCORE INC,40.0,Financials,0.22688138694894583,808.0,93.6268829663963,1.703001120709825,7720.576039999999,199.72,3.78,1751.6549999999997,0.016022431403965552,144.633,788.752,1364.413,3271.115,38.657,Q1 Only
13342,RLI CORP,40.0,Financials,0.21760509763677932,809.0,93.74275782155273,1.703001120709825,7372.12509,80.33,0.69,1604.2120000000004,0.06249221959417405,100.0,14.633,427.377,5729.154,91.773,Q1 Only
39293,ROBINHOOD MARKETS INC,40.0,Financials,0.21602014112799806,810.0,93.85863267670915,1.703001120709825,36816.0115,41.62,0.38,7953.0,0.0,2553.0,113.0,9745.0,27517.0,884.575,Q1 Only
12635,FISERV INC,40.0,Financials,0.21600163151641436,811.0,93.97450753186558,1.703001120709825,122781.48000000001,220.83,1.52,26521.0,0.0,1399.0,27016.0,1177.0,80402.0,556.0,Q1 Only
34953,PALOMAR HOLDINGS INC,40.0,Financials,0.21568481495668376,812.0,94.09038238702202,1.703001120709825,3664.8338000000003,137.08,1.61,790.4490000000003,0.0,,,189.713,2426.51,26.735,Q1 Only
20935,TRUPANION INC,40.0,Financials,0.20929627656069877,813.0,94.20625724217845,1.703001120709825,1594.2615200000002,37.27,-0.03,333.67300000000006,0.0,1.35,127.526,321.816,837.162,42.776,Q1 Only
34919,TRADEWEB MARKETS INC,40.0,Financials,0.2066850456606794,814.0,94.32213209733487,1.703001120709825,31677.207120000003,148.46,0.7,6547.205,0.002829044860568503,,32.271,1409.503,7369.961,213.372,Q1 Only
41896,PINEAPPLE FINANCIAL INC,40.0,Financials,0.20646736130471294,815.0,94.4380069524913,1.703001120709825,3.5841016000000003,0.3698,-0.07,0.7399999999999998,0.0,0.754,0.68,0.494,3.964,9.692,Q1 Only
356128,JOINT STOCK COMPANY KASPI KZ,40.0,Financials,0.19964156536094696,816.0,94.55388180764774,1.703001120709825,17714.38725,92.85,2.63,3536.5280000000002,0.07867635971997845,413.978,795.409,1467.42,18429.051,190.785,Q1 Only
37413,AFFIRM HOLDINGS INC,40.0,Financials,0.19725415835579174,817.0,94.66975666280418,1.703001120709825,14574.678799999998,45.19,0.01,2874.916,0.0,,7181.285,2354.89,10436.187,322.52,Q1 Only
25219,HOULIHAN LOKEY INC,40.0,Financials,0.19281432140879975,818.0,94.7856315179606,1.703001120709825,11279.6445,161.5,1.84,2174.8770000000004,0.014117647058823528,,452.685,975.579,3819.708,69.843,Q1 Only
177088,BLACKSTONE INC,40.0,Financials,0.19258694078289662,819.0,94.90150637311703,1.703001120709825,103147.71562,139.78,0.8,19864.903000000002,0.02825869223064816,44.538,13391.928,3399.937,45255.629,737.929,Q1 Only
15417,BROWN & BROWN INC,40.0,Financials,0.19160962165432402,820.0,95.01738122827346,1.703001120709825,35702.8,124.4,1.16,6841.0,0.004501607717041801,121.0,3917.0,2139.0,16760.0,287.0,Q1 Only
184500,CBOE GLOBAL MARKETS INC,40.0,Financials,0.18784131721607153,821.0,95.1332560834299,1.703001120709825,23701.38831,226.29,2.38,4452.099999999999,0.010782624066463388,24.1,1579.5,2776.1,8667.3,104.739,Q1 Only
16113,ARTISAN PARTNERS ASSET MGMT,40.0,Financials,0.18238539165064113,822.0,95.24913093858632,1.703001120709825,2753.7348,39.1,0.82,502.241,0.08900255754475701,,298.91,258.972,1370.31,70.428,Q1 Only
37961,DAVE INC,40.0,Financials,0.18088856612100432,823.0,95.36500579374277,1.703001120709825,1102.6843999999999,82.66,2.19,199.46299999999997,0.0,0.28,75.189,88.077,315.655,13.34,Q1 Only
36494,SHIFT4 PAYMENTS INC,40.0,Financials,0.1806826495669366,824.0,95.48088064889919,1.703001120709825,5623.11878,81.71,0.24,1016.0,0.0,698.7,2183.3,1167.3,5003.7,68.818,Q1 Only
162559,LAZARD INC,40.0,Financials,0.17965222731264616,825.0,95.59675550405562,1.703001120709825,4076.5651,43.3,0.61,732.364,0.046189376443418015,3.476,2191.716,1207.782,4232.067,94.147,Q1 Only
13341,PROGRESSIVE CORP-OHIO,40.0,Financials,0.17458590266772614,826.0,95.71263035921204,1.703001120709825,165843.86,283.01,4.38,28954.0,0.017313875834776154,,6894.0,11288.0,111409.0,586.0,Q1 Only
39997,NU HOLDINGS LTD,40.0,Financials,0.1742627748407732,827.0,95.82850521436849,1.703001120709825,49401.92768,10.24,0.12,8608.917000000001,0.0,1264.1,956.252,17659.544,54192.525,4824.407,Q1 Only
39547,REMITLY GLOBAL INC,40.0,Financials,0.17064800368942137,828.0,95.94438006952491,1.703001120709825,4239.5808,20.8,0.06,723.476,0.0,6.519,14.728,494.537,1100.586,203.826,Q1 Only
153876,OLYMPIA FINANCIAL GROUP INC,40.0,Financials,0.16918326028363434,829.0,96.06025492468135,1.703001120709825,254.0736,105.6,2.24,42.985,0.06818181818181819,2.16,0.006,30.102,65.316,2.406,Q1 Only
37150,ROOT INC,40.0,Financials,0.16797417329294465,830.0,96.17612977983777,1.703001120709825,2028.2879999999998,133.44,1.15,340.70000000000005,0.0,,200.0,651.1,1585.5,15.2,Q1 Only
158742,MARKETAXESS HOLDINGS INC,40.0,Financials,0.16575202625222019,831.0,96.29200463499421,1.703001120709825,8128.485849999999,216.35,0.4,1347.313,0.013773977351513748,,70.861,652.99,1878.096,37.571,Q1 Only
1447,AMERICAN EXPRESS CO,40.0,Financials,0.1654365322483796,832.0,96.40787949015063,1.703001120709825,188604.05000000002,269.05,3.64,31202.0,0.010406987548782753,1559.0,51236.0,53369.0,282244.0,701.0,Q1 Only
266214,COHEN & STEERS INC,40.0,Financials,0.1567751188505573,833.0,96.52375434530707,1.703001120709825,4090.9042499999996,80.25,0.78,641.352,0.029781931464174457,,140.046,65.227,834.865,50.977,Q1 Only
37357,UPSTART HOLDINGS INC,40.0,Financials,0.15461988519187544,834.0,96.63962920046349,1.703001120709825,4376.16416,46.03,-0.03,676.642,0.0,,1457.841,839.528,2296.277,95.072,Q1 Only
38747,PAYMENTUS HOLDINGS INC,40.0,Financials,0.15322577780619404,835.0,96.75550405561994,1.703001120709825,3265.7364000000002,26.1,0.11,500.39500000000004,0.0,2.097,5.809,249.648,590.888,125.124,Q1 Only
11811,HENRY (JACK) & ASSOCIATES,40.0,Financials,0.15316095742642968,836.0,96.87137891077636,1.703001120709825,13296.018999999998,182.6,1.53,2036.431,0.012212486308871852,99.427,124.018,39.87,2932.018,72.815,Q1 Only
180423,LENDINGTREE INC,40.0,Financials,0.15248381365129546,837.0,96.98725376593279,1.703001120709825,680.35418,50.27,-0.92,103.74299999999994,0.0,111.951,455.387,126.39,777.103,13.534,Q1 Only
162385,WEX INC,40.0,Financials,0.15091011611736418,838.0,97.10312862108921,1.703001120709825,5370.084000000001,157.02,1.84,810.3999999999996,0.0,1485.5,4099.5,5101.1,13964.4,34.2,Q1 Only
43198,NCR ATLEOS CORP,40.0,Financials,0.1435733866586238,839.0,97.21900347624566,1.703001120709825,1936.2920000000001,26.38,0.23,278.0,0.0,81.0,2937.0,668.0,5739.0,73.4,Q1 Only
184700,CORPAY INC,40.0,Financials,0.1421803699479283,840.0,97.33487833140208,1.703001120709825,24574.99584,348.72,3.46,3494.0819999999985,0.0,2254.918,5916.485,4383.423,18547.78,70.472,Q1 Only
39098,PERELLA WEINBERG PARTNERS,40.0,Financials,0.1413239244398641,841.0,97.45075318655852,1.703001120709825,1144.2223999999999,18.4,0.28,161.70599999999996,0.015217391304347828,,185.53,112.506,570.468,62.186,Q1 Only
27652,KINSALE CAPITAL GROUP INC,40.0,Financials,0.1395400188353616,842.0,97.56662804171495,1.703001120709825,11344.23668,486.71,3.85,1582.975,0.0012738591769226029,0.0,184.191,591.486,5214.999,23.308,Q1 Only
41817,BROOKFIELD ASSET MANAG LTD,40.0,Financials,0.13942401023107287,843.0,97.68250289687138,1.703001120709825,78128.58045,48.45,0.36,10893.0,0.023585139318885447,,639.0,332.0,14966.0,1612.561,Q1 Only
19927,MOELIS & CO,40.0,Financials,0.13072561411193298,844.0,97.7983777520278,1.703001120709825,4329.31988,58.36,0.68,565.953,0.041980808773132275,,220.075,185.376,1206.416,74.183,Q1 Only
178519,LPL FINANCIAL HOLDINGS INC,40.0,Financials,0.12802870700718172,845.0,97.91425260718424,1.703001120709825,24399.082619999997,327.14,4.27,3123.7829999999994,0.0036681543070245155,281.394,5958.014,2859.754,13963.222,74.583,Q1 Only
160373,MORNINGSTAR INC,40.0,Financials,0.12626350927452673,846.0,98.03012746234067,1.703001120709825,12744.77487,299.87,1.83,1609.2000000000003,0.005569079934638343,37.7,965.4,559.2,3586.3,42.501,Q1 Only
7065,MARSH & MCLENNAN COS,40.0,Financials,0.11867310445124768,847.0,98.1460023174971,1.703001120709825,120229.43248999999,244.03,2.81,14268.0,0.01292873826988485,1994.0,20425.0,1604.0,57015.0,492.683,Q1 Only
164708,AMERIPRISE FINANCIAL INC,40.0,Financials,0.11731786097815614,848.0,98.26187717265353,1.703001120709825,46250.41707,484.11,5.92,5426.0,0.01222862572555824,201.0,5976.0,12369.0,179059.0,95.537,Q1 Only
63172,FACTSET RESEARCH SYSTEMS INC,40.0,Financials,0.11725693657407127,849.0,98.37775202780996,1.703001120709825,17541.96434,461.74,3.81,2056.917,0.009009399229003335,32.56,1630.581,293.541,4241.442,37.991,Q1 Only
39067,RYAN SPECIALTY HOLDINGS INC,40.0,Financials,0.11356675038268908,850.0,98.4936268829664,1.703001120709825,9310.057710000001,73.87,-0.22,1057.313,0.006091782861784216,58.505,3808.518,203.549,9890.039,126.033,Q1 Only
38405,COINCHECK GROUP NV,40.0,Financials,0.10914396130080585,851.0,98.60950173812283,1.703001120709825,658.89124,5.08,0.0,71.91399999999999,0.0,297.024,,402.267,749.749,129.703,Q1 Only
333070,SEZZLE INC,40.0,Financials,0.10612479076107925,852.0,98.72537659327925,1.703001120709825,1185.0388500000001,34.89,1.07,125.762,0.0,0.111,70.681,103.835,298.074,33.965,Q1 Only
61743,KINGSWAY FINANCIAL SVCS INC,40.0,Financials,0.10003985376761629,853.0,98.84125144843568,1.703001120709825,214.58448,7.92,-0.13,21.466999999999985,0.0,,62.398,21.351,192.117,27.094,Q1 Only
21019,ACADIAN ASSET MANAGEMENT INC,40.0,Financials,0.09740891650261427,854.0,98.95712630359212,1.703001120709825,949.6050599999999,25.86,0.54,92.5,0.0015467904098994587,20.3,419.9,123.2,677.3,36.721,Q1 Only
61380,ERIE INDEMNITY CO,40.0,Financials,0.09434735550174517,855.0,99.07300115874855,1.703001120709825,21912.1245,419.05,2.65,2067.351,0.012385156902517598,0.0,0.0,313.355,2968.228,52.29,Q1 Only
30369,CI FINANCIAL CORP,40.0,Financials,0.09062049453379827,856.0,99.18887601390497,1.703001120709825,4469.1546,31.17,-0.06,404.9969999999994,0.025665704202759064,1115.524,3507.479,192.531,11292.3,143.38,Q1 Only
39524,TOAST INC,40.0,Financials,0.0874127244294269,857.0,99.30475086906141,1.703001120709825,19139.09,33.17,0.1,1673.0,0.0,,22.0,1489.0,2564.0,577.0,Q1 Only
3221,AON PLC,40.0,Financials,0.0843427358091115,858.0,99.42062572421784,1.703001120709825,86243.34899999999,399.09,4.46,7274.0,0.006765391265128168,1537.0,16973.0,1330.0,50304.0,216.1,Q1 Only
183590,OTC MARKETS GROUP INC,40.0,Financials,0.06740853362492706,859.0,99.53650057937428,1.703001120709825,570.01685,47.45,0.5,38.424,0.04678609062170705,2.108,9.964,32.887,86.05,12.013,Q1 Only
29089,QUOTEMEDIA INC,40.0,Financials,0.059552988506793296,860.0,99.65237543453071,1.703001120709825,15.381260000000001,0.17,-0.01,0.9159999999999995,0.0,0.119,0.012,0.173,6.887,90.478,Q1 Only
179534,VISA INC,40.0,Financials,0.055820228276111654,861.0,99.76825028968713,1.703001120709825,681294.24,350.46,2.32,38030.0,0.0063345317582605715,3948.0,16814.0,21153.0,92853.0,1944.0,Q1 Only
139665,MOODY'S CORP,40.0,Financials,0.04604075344047568,862.0,99.88412514484357,1.703001120709825,83795.32721999999,465.69,3.47,3858.0,0.007494255835427001,103.0,7033.0,2201.0,15096.0,179.938,Q1 Only
160225,MASTERCARD INC,40.0,Financials,0.013424508790487044,863.0,100.0,1.703001120709825,498789.2,548.12,3.6,6696.0,0.004998905349193607,,18802.0,8494.0,48470.0,910.0,Q1 Only
