gvkey,company_name,sector,sector_name,BM_ratio,BM_sector_rank,BM_sector_percentile,sector_threshold_bm,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
26636,SENSEONICS HLDGS INC,35.0,Health_Care,0.08200011265912002,728.0,91.57232704402516,1.7896186581320213,429.2311176,0.6561,-0.02,35.196999999999996,0.0,0.445,40.63,64.552,87.211,654.216,Q1 Only
17653,ADMA BIOLOGICS INC,35.0,Health_Care,0.07890564862332666,729.0,91.69811320754717,1.7896186581320213,4732.47488,19.84,0.11,373.419,0.0,1.188,80.825,71.625,510.569,238.532,Q1 Only
35712,OCUGEN INC,35.0,Health_Care,0.07715528029687184,730.0,91.82389937106919,1.7896186581320213,206.25937640000004,0.7063,-0.05,15.913999999999994,0.0,0.736,31.087,37.8,64.46,292.028,Q1 Only
175008,AMICUS THERAPEUTICS INC,35.0,Health_Care,0.0770333594348422,731.0,91.9496855345912,1.7896186581320213,2512.65168,8.16,-0.07,193.5580000000001,0.0,8.562,434.904,250.573,789.839,307.923,Q1 Only
36028,ARCUTIS BIOTHERAPEUTICS INC,35.0,Health_Care,0.07656126087999822,732.0,92.0754716981132,1.7896186581320213,1863.31832,15.64,-0.2,142.65800000000002,0.0,0.842,109.958,198.705,344.105,119.138,Q1 Only
34025,BELITE BIO INC -ADR,35.0,Health_Care,0.07334592685109144,733.0,92.20125786163523,1.7896186581320213,2155.1299,66.22,-0.45,158.07,0.0,,,157.4,164.201,32.545,Q1 Only
177227,INSULET CORP,35.0,Health_Care,0.07201730974654286,734.0,92.32704402515724,1.7896186581320213,18477.502210000002,262.61,0.5,1330.7000000000003,0.0,97.9,1612.3,1283.1,3517.3,70.361,Q1 Only
33997,ETON PHARMACEUTICALS,35.0,Health_Care,0.07023891342670406,735.0,92.45283018867924,1.7896186581320213,348.09764,12.98,-0.06,24.449999999999996,0.0,0.077,30.079,17.42,84.032,26.818,Q1 Only
31942,NUTRIBAND INC,35.0,Health_Care,0.07002371700789933,736.0,92.57861635220127,1.7896186581320213,91.81174999999999,8.29,-0.51,6.429,0.0,0.128,0.058,4.312,7.47,11.075,Q1 Only
20898,SOLENO THERAPEUTICS INC,35.0,Health_Care,0.06698701334022485,737.0,92.70440251572327,1.7896186581320213,3467.25415,71.45,-0.95,232.26099999999997,0.0,0.597,52.197,289.95,318.092,48.527,Q1 Only
39342,BIOFRONTERA INC,35.0,Health_Care,0.06606378183457307,738.0,92.83018867924528,1.7896186581320213,7.099200000000001,0.8,-0.47,0.4690000000000012,0.0,0.426,4.437,1.792,16.588,8.874,Q1 Only
19998,MEDPACE HOLDINGS INC,35.0,Health_Care,0.0654518307442995,739.0,92.95597484276729,1.7896186581320213,9069.40254,304.69,3.77,593.6089999999999,0.0,23.689,126.66,441.436,1897.369,29.766,Q1 Only
8020,NOVO NORDISK A/S,35.0,Health_Care,0.06509139088842238,740.0,93.08176100628931,1.7896186581320213,308383.04,69.44,0.95,20073.08099999999,0.023898329493087563,3247.423,13954.37,6020.186,70874.756,4441.0,Q1 Only
24176,NATERA INC,35.0,Health_Care,0.06449202504470662,741.0,93.20754716981132,1.7896186581320213,19222.144119999997,141.41,-0.5,1239.675,0.0,92.544,103.056,991.6,1732.366,135.932,Q1 Only
13721,ZOETIS INC,35.0,Health_Care,0.06338465679543569,742.0,93.33333333333333,1.7896186581320213,73440.486,164.65,1.41,4655.0,0.010907986638323717,1350.0,5400.0,1721.0,14098.0,446.04,Q1 Only
33595,MEIRAGTX HOLDINGS,35.0,Health_Care,0.06147042744818112,743.0,93.45911949685535,1.7896186581320213,538.4540400000001,6.78,-0.51,33.09900000000002,0.0,3.297,77.581,66.523,224.014,79.418,Q1 Only
151630,HALOZYME THERAPEUTICS INC,35.0,Health_Care,0.06136158386199126,744.0,93.58490566037736,1.7896186581320213,7859.4777,63.81,0.96,482.2700000000002,0.0,,1507.447,747.922,2196.532,123.17,Q1 Only
38507,NEUROPACE INC,35.0,Health_Care,0.06029418563955921,745.0,93.71069182389937,1.7896186581320213,402.50978999999995,12.29,-0.21,24.26899999999999,0.0,1.923,71.229,66.262,110.205,32.751,Q1 Only
26162,ANAPTYSBIO INC,35.0,Health_Care,0.06022344116328587,746.0,93.83647798742139,1.7896186581320213,564.91292,18.59,-1.28,34.021000000000015,0.0,1.962,343.995,339.936,422.053,30.388,Q1 Only
23407,BLUEPRINT MEDICINES CORP,35.0,Health_Care,0.05987005500917304,747.0,93.9622641509434,1.7896186581320213,5714.5596399999995,88.51,0.01,342.1310000000001,0.0,125.45,587.88,576.237,1195.604,64.564,Q1 Only
26359,APELLIS PHARMACEUTICALS,35.0,Health_Care,0.0597538888341077,748.0,94.0880503144654,1.7896186581320213,2748.20607,21.87,-0.74,164.216,0.0,6.944,462.608,359.827,807.285,125.661,Q1 Only
38829,FEMASYS INC,35.0,Health_Care,0.05923399206555189,749.0,94.21383647798743,1.7896186581320213,33.71375,1.25,-0.23,1.9969999999999999,0.0,6.273,1.393,3.82,13.278,26.971,Q1 Only
176636,HARROW INC,35.0,Health_Care,0.05914826332111762,750.0,94.33962264150944,1.7896186581320213,948.3964000000002,26.6,-0.5,56.096000000000004,0.0,108.924,121.082,66.726,364.164,35.654,Q1 Only
285085,UNIQURE NV,35.0,Health_Care,0.05809946484884072,751.0,94.46540880503144,1.7896186581320213,579.7988,10.6,-0.82,33.686000000000035,0.0,5.278,509.158,409.011,605.403,54.698,Q1 Only
133468,RIGEL PHARMACEUTICALS INC,35.0,Health_Care,0.05776422309826613,752.0,94.59119496855347,1.7896186581320213,321.42733,17.99,0.64,18.567000000000007,0.0,15.271,85.776,77.099,175.972,17.867,Q1 Only
39417,SURROZEN INC,35.0,Health_Care,0.057283216744386946,753.0,94.71698113207547,1.7896186581320213,99.0517,11.66,-7.43,5.673999999999992,0.0,1.19,6.778,101.645,114.829,8.495,Q1 Only
146616,CORCEPT THERAPEUTICS INC,35.0,Health_Care,0.05644421332951835,754.0,94.84276729559748,1.7896186581320213,12105.492479999999,114.22,0.19,683.2850000000001,0.0,0.984,5.851,322.763,846.455,105.984,Q1 Only
24225,CORVEL CORP,35.0,Health_Care,0.055990151734568415,755.0,94.9685534591195,1.7896186581320213,5750.7792,111.97,0.51,321.98699999999997,0.0,8.126,19.953,170.584,545.976,51.36,Q1 Only
160375,STEREOTAXIS INC,35.0,Health_Care,0.054029478314195654,756.0,95.09433962264151,1.7896186581320213,151.3248,1.76,-0.07,8.175999999999995,0.0,0.588,5.28,10.689,45.705,85.98,Q1 Only
160809,CYCLACEL PHARMACEUTICALS,35.0,Health_Care,0.05289505300865126,757.0,95.22012578616352,1.7896186581320213,57.88821120000001,0.2792,0.0,3.062,0.0,,0.009,3.45,3.734,207.336,Q1 Only
36237,ONCOLOGY INSTITUTE INC (THE),35.0,Health_Care,0.050001025864409306,758.0,95.34591194968553,1.7896186581320213,101.37791999999999,1.14,-0.21,5.069000000000017,0.0,6.852,95.545,39.739,164.002,88.928,Q1 Only
19859,AKEBIA THERAPEUTICS INC,35.0,Health_Care,0.04893120130966262,759.0,95.47169811320755,1.7896186581320213,502.35839999999996,1.92,0.03,24.581000000000017,0.0,24.13,182.043,113.374,310.185,261.645,Q1 Only
21601,RHYTHM PHARMACEUTICLS,35.0,Health_Care,0.04849033330849189,760.0,95.59748427672956,1.7896186581320213,3363.33015,52.97,-0.81,163.089,0.0,1.814,111.773,314.488,386.685,63.495,Q1 Only
29013,CHECKPOINT THERAPEUTICS INC,35.0,Health_Care,0.048152139840315154,761.0,95.72327044025157,1.7896186581320213,338.40656,4.04,-0.19,16.295,0.0,0.0,0.0,33.042,34.164,83.764,Q1 Only
19149,ULTRAGENYX PHARMACEUTICAL,35.0,Health_Care,0.04455801042364484,762.0,95.84905660377359,1.7896186581320213,3394.36161,36.21,-1.57,151.24599999999987,0.0,67.863,821.832,502.917,1311.927,93.741,Q1 Only
37188,CLARITEV CORP,35.0,Health_Care,0.043721931699532174,763.0,95.9748427672956,1.7896186581320213,339.07468,20.63,-4.38,14.825000000000728,0.0,19.297,4612.527,33.9,5084.524,16.436,Q1 Only
24197,IDEXX LABS INC,35.0,Health_Care,0.042705728057850875,764.0,96.1006289308176,1.7896186581320213,33906.763,419.95,2.98,1448.013,0.0,512.556,546.803,163.97,3213.689,80.74,Q1 Only
32247,NEUROONE MED TECHNOLOGIES CO,35.0,Health_Care,0.04219697508997887,765.0,96.22641509433963,1.7896186581320213,26.684377199999997,0.8502,-0.07,1.126,0.0,0.104,0.207,1.32,4.457,31.386,Q1 Only
284453,VERONA PHARMA PLC,35.0,Health_Care,0.04217364925773837,766.0,96.35220125786164,1.7896186581320213,5372.904740000001,63.49,-0.19,226.59500000000003,0.0,,,401.415,525.936,84.626,Q1 Only
33810,LIQUIDIA CORP,35.0,Health_Care,0.03951245479262279,767.0,96.47798742138365,1.7896186581320213,1258.1602500000001,14.75,-0.45,49.712999999999994,0.0,38.002,109.663,169.758,227.429,85.299,Q1 Only
45462,TEMPUS AI INC,35.0,Health_Care,0.03911144115923398,768.0,96.60377358490567,1.7896186581320213,8340.11712,48.24,-0.4,326.19399999999996,0.0,9.42,848.331,218.786,1543.137,172.888,Q1 Only
61711,TG THERAPEUTICS INC,35.0,Health_Care,0.038047792124651716,769.0,96.72955974842768,1.7896186581320213,6236.60367,39.43,0.03,237.289,0.0,1.99,252.593,276.24,656.689,158.169,Q1 Only
1602,AMGEN INC,35.0,Health_Care,0.037052196049992346,770.0,96.85534591194968,1.7896186581320213,167520.43500000003,311.55,3.22,6207.0,0.029305087465896322,3368.0,54013.0,8810.0,89367.0,537.7,Q1 Only
37783,SEASTAR MEDICAL HOLDING CORP,35.0,Health_Care,0.036764036053481615,771.0,96.98113207547169,1.7896186581320213,15.368279999999999,1.66,-0.44,0.5650000000000004,0.0,0.363,0.0,5.296,7.597,9.258,Q1 Only
14983,CHAMPIONS ONCOLOGY INC,35.0,Health_Care,0.036307763966207274,772.0,97.10691823899371,1.7896186581320213,150.62894,10.99,0.33,5.468999999999998,0.0,1.588,5.107,3.202,30.627,13.706,Q1 Only
18315,PRECIGEN INC,35.0,Health_Care,0.035151698864232674,773.0,97.23270440251572,1.7896186581320213,439.75115,1.49,-0.18,15.458000000000013,0.0,0.928,4.489,80.242,128.787,295.135,Q1 Only
133871,SANGAMO THERAPEUTICS INC,35.0,Health_Care,0.033194917159641575,774.0,97.35849056603773,1.7896186581320213,147.79371120000002,0.6558,-0.14,4.905999999999992,0.0,,24.876,25.18,86.166,225.364,Q1 Only
33779,ESTABLISHMNT LBS HLDNG,35.0,Health_Care,0.032680820691959496,775.0,97.48427672955975,1.7896186581320213,1179.59094,40.805,-0.7,38.549999999999955,0.0,1.558,224.143,69.178,333.364,28.908,Q1 Only
154605,ORAGENICS INC,35.0,Health_Care,0.03060036587393987,776.0,97.61006289308176,1.7896186581320213,4.50975,0.21,-0.12,0.13800000000000034,0.0,2.555,0.0,3.421,3.869,21.475,Q1 Only
38238,ALIGNMENT HEALTHCARE INC,35.0,Health_Care,0.029613553974900505,777.0,97.73584905660377,1.7896186581320213,3680.5781600000005,18.62,-0.05,108.995,0.0,,329.503,479.544,895.617,197.668,Q1 Only
34469,SERINA THERAPEUTICS INC,35.0,Health_Care,0.027683840947366253,778.0,97.86163522012579,1.7896186581320213,56.314440000000005,5.67,-0.49,1.5590000000000002,0.0,0.185,0.227,4.267,6.731,9.932,Q1 Only
37541,BIOATLA INC,35.0,Health_Care,0.027007721957013158,779.0,97.9874213836478,1.7896186581320213,20.2534668,0.3468,-0.26,0.546999999999997,0.0,0.554,0.0,32.363,38.29,58.401,Q1 Only
28367,IRHYTHM TECHNOLOGIES INC,35.0,Health_Care,0.02594090830804095,780.0,98.11320754716981,1.7896186581320213,3340.8622,104.68,-0.97,86.66499999999996,0.0,16.14,719.362,520.589,926.098,31.915,Q1 Only
271357,SUMMIT THERAPEUTICS INC,35.0,Health_Care,0.02406953184381692,781.0,98.23899371069183,1.7896186581320213,14305.63761,19.29,-0.09,344.33,0.0,3.543,2.907,361.633,383.822,741.609,Q1 Only
31673,CENCORA INC,35.0,Health_Care,0.02189297269748255,782.0,98.36477987421384,1.7896186581320213,53889.39255999999,278.09,3.7,1179.798999999999,0.007623431263260097,770.321,7085.886,2110.359,71193.874,193.784,Q1 Only
33773,SS INNOVATIONS INTERNATI INC,35.0,Health_Care,0.02095207588501519,783.0,98.49056603773585,1.7896186581320213,1935.5600000000002,10.0,-0.03,40.554,0.0,8.051,2.403,21.76,63.457,193.556,Q1 Only
16848,TRAVERE THERAPEUTICS INC,35.0,Health_Care,0.020629603714507738,784.0,98.61635220125787,1.7896186581320213,1591.0630400000002,17.92,-0.47,32.82299999999998,0.0,74.218,326.245,322.242,548.799,88.787,Q1 Only
312079,DBV TECHNOLOGIES S A,35.0,Health_Care,0.020523287394886888,785.0,98.74213836477988,1.7896186581320213,139.98732,6.82,-1.32,2.8729999999999976,0.0,0.709,6.525,12.962,50.562,20.526,Q1 Only
6730,LILLY (ELI) & CO,35.0,Health_Care,0.02024530034422838,786.0,98.86792452830188,1.7896186581320213,782739.6843,825.91,3.07,15846.800000000003,0.006538242665665751,4016.4,34499.5,3220.7,89388.8,947.73,Q1 Only
152008,PLURI INC,35.0,Health_Care,0.014447020115157317,787.0,98.9937106918239,1.7896186581320213,33.4325,4.3,-0.94,0.482999999999997,0.0,0.599,30.588,26.68,37.407,7.775,Q1 Only
39991,INTENSITY THERAPEUTICS INC,35.0,Health_Care,0.011106658841016828,788.0,99.11949685534591,1.7896186581320213,30.07205,1.97,-0.22,0.3340000000000001,0.0,0.029,0.102,0.929,3.065,15.265,Q1 Only
35639,IGM BIOSCIENCES INC,35.0,Health_Care,0.010106172728681225,789.0,99.24528301886792,1.7896186581320213,69.0667,1.15,-0.86,0.6980000000000075,0.0,7.017,36.944,152.112,206.889,60.058,Q1 Only
26349,AXSOME THERAPEUTICS INC,35.0,Health_Care,0.009268875184549793,790.0,99.37106918238993,1.7896186581320213,5740.178709999999,116.63,-1.22,53.20500000000004,0.0,2.27,208.962,300.91,596.671,49.217,Q1 Only
136186,INSMED INC,35.0,Health_Care,0.007145486851011412,791.0,99.49685534591195,1.7896186581320213,13877.151000000002,76.29,-1.42,99.15899999999988,0.0,6.559,1299.322,1199.451,1802.735,181.9,Q1 Only
16101,ABBVIE INC,35.0,Health_Care,0.0039505755249441745,792.0,99.62264150943396,1.7896186581320213,370072.66176000005,209.52,0.72,1462.0,0.030021000381825123,5362.0,64527.0,5176.0,136165.0,1766.288,Q1 Only
264265,ALNYLAM PHARMACEUTICALS INC,35.0,Health_Care,0.003280654510920741,793.0,99.74842767295597,1.7896186581320213,35186.57622,270.02,-0.44,115.43499999999949,0.0,127.804,2594.448,2632.222,4213.811,130.311,Q1 Only
21967,POLYPID LTD,35.0,Health_Care,0.0031139551901847593,794.0,99.87421383647799,1.7896186581320213,27.617610000000003,2.71,-0.7,0.08599999999999852,0.0,7.403,1.425,8.204,16.849,10.191,Q1 Only
26873,MOLECULIN BIOTECH INC,35.0,Health_Care,0.0030536466386418674,795.0,100.0,1.7896186581320213,13.7540472,0.9736,-0.69,0.04200000000000159,0.0,0.124,0.326,7.716,21.013,14.127,Q1 Only
