gvkey,company_name,sector,sector_name,BM_ratio,BM_sector_rank,BM_sector_percentile,sector_threshold_bm,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
18675,BURLINGTON STORES INC,25.0,Consumer_Discretionary,0.07627330549199479,389.0,94.8780487804878,1.8251908170258395,17968.22612,283.93,4.1,1370.496,0.0,577.782,4793.743,994.698,8770.413,63.284,Q1 Only
43023,CAVA GROUP INC,25.0,Consumer_Discretionary,0.07357250166277325,390.0,95.1219512195122,1.8251908170258395,9870.18225,86.41,0.22,726.174,0.0,44.58,367.911,369.267,1228.363,114.225,Q1 Only
33951,FRONTDOOR INC,25.0,Consumer_Discretionary,0.06938212998625713,391.0,95.36585365853658,1.8251908170258395,2853.7607600000006,38.42,0.5,198.0,0.0,31.0,1184.0,506.0,2121.0,74.278,Q1 Only
39122,DUOLINGO INC,25.0,Consumer_Discretionary,0.06337625223946072,392.0,95.60975609756098,1.8251908170258395,14103.48464,310.54,0.78,893.826,0.0,,54.533,999.28,1403.146,45.416,Q1 Only
30999,CARVANA CO,25.0,Consumer_Discretionary,0.06309576449656007,393.0,95.85365853658536,1.8251908170258395,28100.142920000002,209.08,1.61,1773.0,0.0,442.0,5671.0,2379.0,8878.0,134.399,Q1 Only
187363,GROUPON INC,25.0,Consumer_Discretionary,0.06109676215262136,394.0,96.09756097560975,1.8251908170258395,747.29001,18.77,0.19,45.65700000000004,0.0,56.494,196.247,260.688,608.153,39.813,Q1 Only
11672,TJX COS INC (THE),25.0,Consumer_Discretionary,0.06008661556437444,395.0,96.34146341463415,1.8251908170258395,139681.68986,124.79,1.24,8393.0,0.011679621764564468,1636.0,11142.0,5335.0,31749.0,1119.334,Q1 Only
27373,VALVOLINE INC,25.0,Consumer_Discretionary,0.05621163420352496,396.0,96.58536585365853,1.8251908170258395,4424.351,34.81,0.3,248.69999999999982,0.0,,1347.1,62.3,2452.6,127.1,Q1 Only
39092,PET VALU HOLDINGS LTD,25.0,Consumer_Discretionary,0.0554756249213473,397.0,96.82926829268293,1.8251908170258395,1867.30659,26.49,0.31,103.59000000000003,0.016987542468856174,78.077,697.503,36.887,1004.241,70.491,Q1 Only
31232,AGASSI SPORTS ENTERTAIN CORP,25.0,Consumer_Discretionary,0.0540673319558161,398.0,97.07317073170731,1.8251908170258395,38.06365,3.89,-0.17,2.058,0.0,0.0,0.0,2.072,2.081,9.785,Q1 Only
36404,DRAFTKINGS INC,25.0,Consumer_Discretionary,0.05295715912428719,399.0,97.3170731707317,1.8251908170258395,16483.41819,33.21,-0.07,872.915,0.0,11.084,1907.86,1544.981,4515.813,496.339,Q1 Only
165914,CHIPOTLE MEXICAN GRILL INC,25.0,Consumer_Discretionary,0.05150833328194852,400.0,97.5609756097561,1.8251908170258395,67772.9559,50.21,0.29,3490.8719999999994,0.0,284.505,4348.574,1414.722,9044.094,1349.79,Q1 Only
25466,FERRARI NV,25.0,Consumer_Discretionary,0.05066972266363844,401.0,97.80487804878048,1.8251908170258395,76249.49964,427.88,2.49,3863.5409999999993,0.0060904926614938765,1424.78,2178.742,2078.39,10713.631,178.203,Q1 Only
178081,MERCADOLIBRE INC,25.0,Consumer_Discretionary,0.050594896292069404,402.0,98.04878048780488,1.8251908170258395,98903.25639,1950.87,9.74,5004.0,0.0,3853.0,3873.0,9580.0,27682.0,50.697,Q1 Only
162870,BRP INC,25.0,Consumer_Discretionary,0.04862360522360933,403.0,98.29268292682927,1.8251908170258395,5075.724,69.5,-0.6,246.79999999999927,0.012086330935251799,100.9,3029.5,180.7,6293.4,73.032,Q1 Only
3708,WENDY'S CO,25.0,Consumer_Discretionary,0.04545503756215487,404.0,98.53658536585365,1.8251908170258395,2865.2269800000004,14.63,0.2,130.23899999999958,0.06835269993164729,151.717,3924.396,369.903,4919.482,195.846,Q1 Only
3007,BRINKER INTL INC,25.0,Consumer_Discretionary,0.03913675500391367,405.0,98.78048780487805,1.8251908170258395,6617.820000000001,149.05,2.68,259.0,0.0,141.9,1577.0,17.5,2571.9,44.4,Q1 Only
183683,DOLLARAMA INC,25.0,Consumer_Discretionary,0.031187476174877413,406.0,99.02439024390245,1.8251908170258395,38100.48602,137.53,1.4,1188.2579999999998,0.0026757798298553044,552.476,4157.18,122.685,6482.592,277.034,Q1 Only
175319,HANESBRANDS INC,25.0,Consumer_Discretionary,0.02129211206053374,407.0,99.26829268292683,1.8251908170258395,2040.4739499999998,5.77,0.04,43.44599999999991,0.0,91.158,2538.867,175.94,3821.23,353.635,Q1 Only
33068,PURPLE INNOVATION INC,25.0,Consumer_Discretionary,0.016227539681946863,408.0,99.51219512195122,1.8251908170258395,81.959436,0.7592,-0.18,1.329999999999984,0.0,15.904,161.018,21.627,293.772,107.955,Q1 Only
35287,CHEWY INC,25.0,Consumer_Discretionary,0.01621775298596453,409.0,99.7560975609756,1.8251908170258395,16121.77718,38.98,0.06,261.45899999999983,0.0,33.519,502.404,596.664,3014.527,413.591,Q1 Only
5680,HOME DEPOT INC,25.0,Consumer_Discretionary,0.01621457469512448,410.0,100.0,1.8251908170258395,409508.12,411.98,3.02,6640.0,0.021845720666051748,6172.0,56118.0,2327.0,96119.0,994.0,Q1 Only
