gvkey,company_name,sector,sector_name,BM_ratio,BM_sector_rank,BM_sector_percentile,sector_threshold_bm,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
176928,BROADRIDGE FINANCIAL SOLUTNS,20.0,Industrials,0.08383565045316226,530.0,95.4954954954955,1.3443783955605695,28416.312,242.46,2.07,2382.3,0.014187907283675659,38.0,3602.6,317.9,8299.6,117.2,Q1 Only
34300,VERRA MOBILITY CORP,20.0,Industrials,0.08347988070922194,531.0,95.67567567567568,1.3443783955605695,3588.5892200000003,22.51,0.2,299.5749999999998,0.0,6.92,1058.664,114.531,1643.1,159.422,Q1 Only
14225,FASTENAL CO,20.0,Industrials,0.08295864364930845,532.0,95.85585585585585,1.3443783955605695,44483.61059999999,77.55,0.52,3690.2999999999997,0.020631850419084462,176.4,319.4,231.8,4870.9,573.612,Q1 Only
5256,GRAINGER (W W) INC,20.0,Industrials,0.08100665178424755,533.0,96.03603603603604,1.3443783955605695,47489.92725000001,987.83,9.88,3847.0,0.00830102345545286,81.0,2598.0,666.0,8658.0,48.075,Q1 Only
45783,KARMAN HOLDINGS INC,20.0,Industrials,0.07898918080627967,534.0,96.21621621621622,1.3443783955605695,4417.288500000001,33.42,-0.04,348.918,0.0,12.651,407.021,113.679,875.393,132.175,Q1 Only
37373,EVE HOLDING INC,20.0,Industrials,0.07705190141436855,535.0,96.3963963963964,1.3443783955605695,988.17808,3.32,-0.16,76.14099999999999,0.0,0.129,142.17,287.606,304.181,297.644,Q1 Only
185881,BOOZ ALLEN HAMILTON HLDG CP,20.0,Industrials,0.07680029410944454,536.0,96.57657657657658,1.3443783955605695,13059.84582,104.58,1.53,1003.0,0.019889080130043986,124.0,4095.0,885.0,7312.0,124.879,Q1 Only
8402,PAYCHEX INC,20.0,Industrials,0.07535396791945893,537.0,96.75675675675676,1.3443783955605695,54630.16896999999,151.67,1.44,4116.6,0.025845585811300854,17.6,846.1,1650.1,11221.6,360.191,Q1 Only
39185,TIGO ENERGY INC,20.0,Industrials,0.07258414954449825,538.0,96.93693693693693,1.3443783955605695,52.008599999999994,0.84,-0.11,3.7749999999999915,0.0,43.184,0.843,20.278,70.639,61.915,Q1 Only
28717,INNODATA INC,20.0,Industrials,0.06616267953499573,539.0,97.11711711711712,1.3443783955605695,1139.6455,35.9,0.25,75.40199999999999,0.0,0.904,3.542,56.556,125.21,31.745,Q1 Only
6774,LOCKHEED MARTIN CORP,20.0,Industrials,0.06420810690039712,540.0,97.2972972972973,1.3443783955605695,104083.43,446.71,7.3,6683.0,0.02887779543775604,1643.0,18661.0,1803.0,56669.0,233.0,Q1 Only
5987,GRIFFON CORP,20.0,Industrials,0.0635892658504925,541.0,97.47747747747748,1.3443783955605695,3377.0165,71.5,1.24,214.74199999999973,0.00923076923076923,40.578,1671.408,127.821,2343.941,47.231,Q1 Only
143912,AXON ENTERPRISE INC,20.0,Industrials,0.06242290169491246,542.0,97.65765765765767,1.3443783955605695,40944.155600000006,525.95,1.14,2555.8529999999996,0.0,278.915,1767.813,2367.038,6083.159,77.848,Q1 Only
7435,3M CO,20.0,Industrials,0.05722617288358114,543.0,97.83783783783784,1.3443783955605695,79037.26166000002,146.86,2.05,4523.0,0.019270053111807163,1345.0,12722.0,7024.0,39951.0,538.181,Q1 Only
3062,CINTAS CORP,20.0,Industrials,0.05482540314626738,544.0,98.01801801801801,1.3443783955605695,83761.31749999999,207.5,1.14,4592.2480000000005,0.017783132530120482,498.701,2193.141,243.428,9611.136,403.669,Q1 Only
39503,ROCKET LAB CORP,20.0,Industrials,0.05237663610165084,545.0,98.1981981981982,1.3443783955605695,8234.47308,17.88,-0.12,431.294,0.0,20.49,469.194,428.396,1254.973,460.541,Q1 Only
9225,ROLLINS INC,20.0,Industrials,0.051777949682735906,546.0,98.37837837837839,1.3443783955605695,26183.964570000004,54.03,0.22,1355.752,0.011660188784008884,127.456,783.577,201.177,2948.558,484.619,Q1 Only
35789,NEOVOLTA INC,20.0,Industrials,0.051666919869684844,547.0,98.55855855855856,1.3443783955605695,74.05125,2.17,-0.04,3.8259999999999996,0.0,1.42,0.384,0.536,5.712,34.125,Q1 Only
1891,AUTOMATIC DATA PROCESSING,20.0,Industrials,0.047168109379682174,548.0,98.73873873873875,1.3443783955605695,124136.83899999999,305.53,3.07,5855.299999999996,0.01924524596602625,1101.0,3265.7,2680.6,56448.6,406.3,Q1 Only
5878,ILLINOIS TOOL WORKS,20.0,Industrials,0.04461451722262108,549.0,98.91891891891892,1.3443783955605695,72666.93,248.01,2.39,3242.0,0.023789363332123704,981.0,7282.0,873.0,15468.0,293.0,Q1 Only
122380,LENNOX INTERNATIONAL INC,20.0,Industrials,0.04282848162815084,550.0,99.09909909909909,1.3443783955605695,19904.97836,560.83,3.39,852.5,0.006151596740545263,391.7,1098.1,222.9,3455.4,35.492,Q1 Only
64302,INSPERITY INC,20.0,Industrials,0.03544348968784027,551.0,99.27927927927928,1.3443783955605695,3357.4572100000005,89.23,1.37,119.0,0.026896783592962006,,436.0,642.0,2143.0,37.627,Q1 Only
140988,TRINET GROUP INC,20.0,Industrials,0.016427393766964934,552.0,99.45945945945947,1.3443783955605695,3835.05752,79.24,1.72,63.0,0.009464916708732963,86.0,933.0,1373.0,3775.0,48.398,Q1 Only
39328,KARBON X CORP,20.0,Industrials,0.00844624736798277,553.0,99.63963963963964,1.3443783955605695,126.09150000000001,1.5,-0.02,1.0649999999999995,0.0,1.292,0.452,4.831,7.31,84.061,Q1 Only
180652,VERISK ANALYTICS INC,20.0,Industrials,0.0029720821168254773,554.0,99.81981981981983,1.3443783955605695,41654.29996,297.62,1.66,123.80000000000018,0.005443182581815738,547.1,3388.3,1113.2,5122.1,139.958,Q1 Only
19484,FTAI AVIATION LTD,20.0,Industrials,0.002488233587475884,555.0,100.0,1.3443783955605695,11386.79268,111.03,0.88,28.33300000000054,0.010807889759524453,,3642.527,112.283,4268.144,102.556,Q1 Only
