gvkey,company_name,sector,sector_name,avg_MB,MB_sector_rank,MB_sector_percentile,sector_threshold_mb,market_cap,price,eps,data_source
2504,UNISYS CORP,45.0,Information_Technology,0.2502295984350377,23.0,4.356060606060606,0.45283441612825975,326.19753,4.59,-0.42,Q1 Only
110760,AXT INC,45.0,Information_Technology,0.2666589899753206,24.0,4.545454545454546,0.45283441612825975,64.30163999999999,1.41,-0.2,Q1 Only
12568,DAILY JOURNAL CORP,45.0,Information_Technology,0.2738636897767332,25.0,4.734848484848484,0.45283441612825975,547.6329,397.7,32.43,Q1 Only
36383,NEXT TECHNOLOGY HOLDING INC,45.0,Information_Technology,0.2769735514420473,26.0,4.924242424242424,0.45283441612825975,134.6750055,0.3087,1.98,Q1 Only
39505,SMARTRENT INC,45.0,Information_Technology,0.309066122136779,27.0,5.113636363636364,0.45283441612825975,232.01629,1.21,-0.21,Q1 Only
126318,IMMERSION CORP,45.0,Information_Technology,0.3167989037921466,28.0,5.303030303030303,0.45283441612825975,271.15452,8.37,0.48,Q1 Only
63454,AWARE INC,45.0,Information_Technology,0.3192415089610228,29.0,5.492424242424242,0.45283441612825975,33.39014,1.58,-0.08,Q1 Only
107446,NETSOL TECHNOLOGIES INC,45.0,Information_Technology,0.3268987341772152,30.0,5.681818181818182,0.45283441612825975,28.3382,2.42,0.12,Q1 Only
61321,SMITH MICRO SOFTWARE INC,45.0,Information_Technology,0.3296155105617563,31.0,5.871212121212121,0.45283441612825975,14.263447,0.733,-0.28,Q1 Only
38590,INNOVIZ TECHNOLOGIES LTD,45.0,Information_Technology,0.3393301106132736,32.0,6.0606060606060606,0.45283441612825975,110.4299043,0.6519,-0.07,Q1 Only
4275,ELECTRO-SENSORS INC,45.0,Information_Technology,0.3425102744266205,33.0,6.25,0.45283441612825975,15.141109999999998,4.39,-0.02,Q1 Only
135044,PIXELWORKS INC,45.0,Information_Technology,0.3430701950051317,34.0,6.4393939393939394,0.45283441612825975,37.4368836,0.6268,-0.13,Q1 Only
108532,TITAN LOGIX CORP,45.0,Information_Technology,0.3553362005664534,35.0,6.628787878787879,0.45283441612825975,19.68984,0.69,0.0,Q1 Only
2581,CVD EQUIPMENT CORP,45.0,Information_Technology,0.3589362934362934,36.0,6.8181818181818175,0.45283441612825975,21.12774,3.07,0.05,Q1 Only
175982,CANADIAN SOLAR INC,45.0,Information_Technology,0.3629863305760453,37.0,7.007575757575757,0.45283441612825975,572.2753500000001,8.65,-0.69,Q1 Only
3358,COMTECH TELECOMMUN,45.0,Information_Technology,0.3675516928575414,38.0,7.196969696969697,0.45283441612825975,58.694,2.0,-0.76,Q1 Only
1773,ARROW ELECTRONICS INC,45.0,Information_Technology,0.3736748586807939,39.0,7.386363636363637,0.45283441612825975,5385.3506099999995,103.83,1.53,Q1 Only
23119,SOLAREDGE TECHNOLOGIES INC,45.0,Information_Technology,0.3742781979690104,40.0,7.575757575757576,0.45283441612825975,943.1322,16.18,-1.7,Q1 Only
62549,KVH INDUSTRIES INC,45.0,Information_Technology,0.3752101245427051,41.0,7.765151515151516,0.45283441612825975,104.38757,5.29,-0.09,Q1 Only
50831,INGRAM MICRO HOLDING CORP,45.0,Information_Technology,0.3889636261056329,42.0,7.954545454545454,0.45283441612825975,4165.8132399999995,17.74,0.29,Q1 Only
29698,SIGMATRON INTERNATIONAL INC,45.0,Information_Technology,0.394506313896791,43.0,8.143939393939394,0.45283441612825975,9.85159,1.61,0.63,Q1 Only
24421,BOXLIGHT CORP,45.0,Information_Technology,0.396115588430117,44.0,8.333333333333332,0.45283441612825975,3.26018,1.46,-1.41,Q1 Only
35104,SONIM TECHNOLOGIES INC,45.0,Information_Technology,0.3968730185216085,45.0,8.522727272727272,0.45283441612825975,13.55476,2.14,0.08,Q1 Only
13200,PHOTRONICS INC,45.0,Information_Technology,0.4027861848448264,46.0,8.712121212121213,0.45283441612825975,1138.27581,18.27,0.15,Both (Averaged)
154039,NETGEAR INC,45.0,Information_Technology,0.4180881753287906,47.0,8.901515151515152,0.45283441612825975,704.0077200000001,24.46,-0.21,Q1 Only
176572,AVIAT NETWORKS INC,45.0,Information_Technology,0.4257757222636898,48.0,9.090909090909092,0.45283441612825975,239.47164000000004,19.17,0.28,Q1 Only
35868,BILL HOLDINGS INC,45.0,Information_Technology,0.4382392213304852,49.0,9.280303030303031,0.45283441612825975,4713.3619,45.89,-0.11,Q1 Only
4194,EASTMAN KODAK CO,45.0,Information_Technology,0.4401941146102219,50.0,9.469696969696969,0.45283441612825975,510.656,6.32,-0.12,Q1 Only
3336,DXC TECHNOLOGY CO,45.0,Information_Technology,0.442295429761454,51.0,9.659090909090908,0.45283441612825975,3089.5111500000003,17.05,1.46,Q1 Only
6416,KEY TRONIC CORP,45.0,Information_Technology,0.4460259863585313,52.0,9.848484848484848,0.45283441612825975,27.765960000000003,2.58,-0.06,Q1 Only
