gvkey,company_name,sector,sector_name,avg_MB,MB_sector_rank,MB_sector_percentile,sector_threshold_mb,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
277323,ZIM INTEGRATED SHIPPING SERV,20.0,Industrials,0.4632980516372686,41.0,7.414104882459313,0.5148261847108405,1757.4822199999999,14.59,2.45,4041.5,0.546949965729952,1282.9,4595.2,2311.5,11491.7,120.458,Q1 Only
174700,GLOBAL SHIP LEASE INC,20.0,Industrials,0.46461535147187216,42.0,7.59493670886076,0.5148261847108405,813.57425,22.85,3.4,1568.161,0.07549234135667396,139.188,631.051,386.867,2576.209,35.605,Q1 Only
37775,TELUS INTERNATIONAL IN,20.0,Industrials,0.4651141653735314,43.0,7.775768535262206,0.5148261847108405,745.13,2.69,-0.09,2200.0,0.0,125.0,1365.0,137.0,4511.0,277.0,Q1 Only
10777,TWIN DISC INC,20.0,Industrials,0.4663405050438293,44.0,7.956600361663653,0.5148261847108405,107.10036,7.57,-0.11,154.26500000000001,0.021136063408190225,7.125,57.256,16.245,332.882,14.148,Q1 Only
14370,MANPOWERGROUP,20.0,Industrials,0.4686548101328821,45.0,8.1374321880651,0.5148261847108405,2692.17244,57.88,0.12,2102.8,0.053213545266067724,203.1,1266.4,395.0,8037.2,46.513,Q1 Only
175007,ALLEGIANT TRAVEL CO,20.0,Industrials,0.4744811563942234,46.0,8.318264014466546,0.5148261847108405,943.1806499999999,51.65,1.74,1428.409,0.011616650532429816,284.99,1806.445,897.618,4503.862,18.261,Q1 Only
18582,GOODFELLOW INC,20.0,Industrials,0.488309748734662,47.0,8.499095840867993,0.5148261847108405,102.01463999999999,12.11,-0.27,209.71,0.06193228736581337,48.803,15.985,4.237,332.915,8.424,Q1 Only
7658,NL INDUSTRIES,20.0,Industrials,0.49200173068602476,48.0,8.679927667269439,0.5148261847108405,385.8992,7.9,0.01,456.967,0.09620253164556962,0.0,0.5,130.546,520.025,48.848,Q1 Only
1230,ALASKA AIR GROUP INC,20.0,Industrials,0.4961348117872641,49.0,8.860759493670885,0.5148261847108405,6048.3997,49.22,-1.35,5008.0,0.0,741.0,5535.0,2492.0,19818.0,122.885,Q1 Only
125604,PLUG POWER INC,20.0,Industrials,0.499324848365418,50.0,9.041591320072333,0.5148261847108405,1319.4279000000001,1.35,-0.21,1857.2,0.0,231.909,754.816,491.903,3633.406,977.354,Q1 Only
161813,BLUELINX HOLDINGS INC,20.0,Industrials,0.5011090500590768,51.0,9.22242314647378,0.5148261847108405,608.8376,74.98,0.33,636.114,0.0,23.366,635.363,449.02,1633.47,8.12,Q1 Only
185770,COSTAMARE INC,20.0,Industrials,0.5053159613948255,52.0,9.403254972875226,0.5148261847108405,1181.8922400000001,9.84,0.79,2589.819,0.0467479674796748,550.157,1727.849,868.734,5127.81,120.111,Q1 Only
110802,AVALON HOLDINGS CORP,20.0,Industrials,0.5080622154260478,53.0,9.584086799276673,0.5148261847108405,11.075999999999999,2.84,-0.38,36.535,0.0,1.18,33.535,1.269,87.631,3.9,Q1 Only
38673,FTC SOLAR INC,20.0,Industrials,0.5083470337017165,54.0,9.764918625678119,0.5148261847108405,37.505160000000004,2.87,-0.3,15.528,0.0,0.623,10.513,5.909,84.061,13.068,Q1 Only
40340,BROOKFIELD BUSINESS CORP,20.0,Industrials,0.5116583387740297,55.0,9.945750452079565,0.5148261847108405,1908.4942800000001,26.62,-0.78,873.0,0.009387678437265214,191.0,8810.0,1035.0,19299.0,71.694,Q1 Only
