gvkey,company_name,sector,sector_name,avg_MB,MB_sector_rank,MB_sector_percentile,sector_threshold_mb,market_cap,price,eps,book_equity,dividend_yield_ttm,dlcq,dlttq,cheq,atq,cshoq,data_source
36915,ATHIRA PHARMA INC,35.0,Health_Care,-0.5614398961229978,11.0,1.3924050632911391,-0.23210794489205616,11.1230658,0.2849,-0.23,37.33,0.0,0.426,0.691,36.67,43.513,39.042,Q1 Only
29914,LEAP THERAPEUTICS INC,35.0,Health_Care,-0.5605853378823935,12.0,1.5189873417721518,-0.23210794489205616,12.643343999999999,0.3051,-0.37,20.84,0.0,0.517,0.0,32.713,34.879,41.44,Q1 Only
36556,REPARE THERAPEUTIC INC,35.0,Health_Care,-0.5594228914826104,13.0,1.6455696202531647,-0.23210794489205616,42.2862369,0.9859,-0.71,125.097,0.0,1.372,0.0,124.228,144.023,42.891,Q1 Only
37825,SENSEI BIOTHERAPEU INC,35.0,Health_Care,-0.5536813941943407,14.0,1.7721518987341773,-0.23210794489205616,9.931951999999999,0.394,-0.27,31.987,0.0,2.151,1.057,34.331,38.273,25.208,Q1 Only
35090,NEXTCURE INC,35.0,Health_Care,-0.5456639096176474,15.0,1.89873417721519,-0.23210794489205616,13.451762100000002,0.4803,-0.39,55.855,0.0,0.861,4.913,55.86,67.137,28.007,Q1 Only
39774,VENTYX BIOSCIENCES INC,35.0,Health_Care,-0.5382075508915891,16.0,2.0253164556962027,-0.23210794489205616,81.83515,1.15,-0.39,231.633,0.0,1.094,9.453,228.807,253.48,71.161,Q1 Only
37084,ALIGOS THERAPEUTICS INC,35.0,Health_Care,-0.5285254049462835,17.0,2.151898734177215,-0.23210794489205616,50.448750000000004,8.25,5.12,116.445,0.0,3.487,4.387,137.971,150.699,6.115,Q1 Only
33631,KEZAR LIFE SCIENCES,35.0,Health_Care,-0.5157090851029859,18.0,2.278481012658228,-0.23210794489205616,35.65328,4.88,-2.27,103.069,0.0,8.882,5.228,114.361,125.26,7.306,Q1 Only
38711,PALISADE BIO INC,35.0,Health_Care,-0.5101980952380953,19.0,2.4050632911392404,-0.23210794489205616,2.9934776,0.6808,-0.47,5.331,0.0,0.058,0.0,7.23,8.19,4.397,Q1 Only
50567,BIOAGE LABS INC,35.0,Health_Care,-0.5101485861197472,20.0,2.5316455696202533,-0.23210794489205616,134.796,3.76,-0.36,313.167,0.0,6.7,3.612,320.518,343.841,35.85,Q1 Only
37310,GALECTO INC,35.0,Health_Care,-0.5055515782622845,21.0,2.6582278481012658,-0.23210794489205616,4.0982,3.1,-1.92,13.709,0.0,0.013,0.06,11.939,15.365,1.322,Q1 Only
39028,ZURA BIO LIMITED,35.0,Health_Care,-0.477490782394954,22.0,2.7848101265822782,-0.23210794489205616,88.20375,1.29,-0.19,138.2,0.0,0.0,0.0,170.569,172.496,68.375,Q1 Only
36464,PLIANT THERAPEUTICS INC,35.0,Health_Care,-0.47161847028453746,23.0,2.911392405063291,-0.23210794489205616,82.87110000000001,1.35,-0.92,257.164,0.0,0.771,59.403,305.645,344.77,61.386,Q1 Only
39359,RALLYBIO CORP,35.0,Health_Care,-0.4681362813238363,24.0,3.0379746835443036,-0.23210794489205616,27.235054,0.6545,-0.21,54.073,0.0,0.116,0.0,54.495,57.983,41.612,Q1 Only
35836,I-MAB,35.0,Health_Care,-0.46739666221564946,25.0,3.1645569620253164,-0.23210794489205616,67.279674,0.8239,-0.04,198.341,0.0,0.835,2.849,168.622,208.941,81.66,Q1 Only
34616,ALECTOR INC,35.0,Health_Care,-0.46659370614470125,26.0,3.2911392405063293,-0.23210794489205616,122.99139,1.23,-0.41,94.61,0.0,8.83,32.218,354.551,408.303,99.993,Q1 Only
22035,CORBUS PHARMACEUTICALS HLDGS,35.0,Health_Care,-0.46637106859809474,27.0,3.4177215189873418,-0.23210794489205616,64.95723,5.31,-1.39,127.106,0.0,1.65,1.205,133.072,139.931,12.233,Q1 Only
38513,LAVA THERAPEUTICS N V,35.0,Health_Care,-0.461488138737422,28.0,3.5443037974683547,-0.23210794489205616,33.40735,1.27,-0.13,25.784,0.0,0.306,0.006,66.557,71.156,26.305,Q1 Only
17024,GLUCOTRACK INC,35.0,Health_Care,-0.4549774240532667,29.0,3.670886075949367,-0.23210794489205616,4.464757,0.1745,-0.67,7.258,0.0,0.035,0.227,9.1,9.612,25.586,Q1 Only
21522,VYNE THERAPEUTICS INC,35.0,Health_Care,-0.4429714832603725,30.0,3.79746835443038,-0.23210794489205616,25.215220000000002,1.58,-0.2,44.132,0.0,0.063,0.0,50.272,56.423,15.959,Q1 Only
272872,GALAPAGOS NV,35.0,Health_Care,-0.4417277365625026,31.0,3.9240506329113924,-0.23210794489205616,1655.3326400000003,25.12,-2.54,2990.1820000000002,0.0,3.319,8.416,3587.24,4346.959,65.897,Q1 Only
43792,METAGENOMI INC,35.0,Health_Care,-0.4387660223053319,32.0,4.050632911392405,-0.23210794489205616,50.83952,1.36,-0.68,212.658,0.0,5.603,38.834,225.97,297.866,37.382,Q1 Only
21282,KIORA PHARMACEUTICALS INC,35.0,Health_Care,-0.43835949441505,33.0,4.177215189873418,-0.23210794489205616,9.033009999999999,3.01,-0.52,24.191,0.0,0.072,0.087,24.105,34.02,3.001,Q1 Only
35014,HOOKIPA PHARMA INC,35.0,Health_Care,-0.43656523442601536,34.0,4.30379746835443,-0.23210794489205616,13.03776,1.08,-1.23,34.08,0.0,0.312,0.284,40.376,61.256,12.072,Q1 Only
36679,ITEOS THERAPEUTICS INC,35.0,Health_Care,-0.4353388751364077,35.0,4.430379746835443,-0.23210794489205616,228.48384,5.97,-0.8,563.424,0.0,1.413,3.64,520.369,658.871,38.272,Q1 Only
34077,ARVINAS INC,35.0,Health_Care,-0.43066626710618316,36.0,4.556962025316456,-0.23210794489205616,512.4599999999999,7.02,1.14,660.1,0.0,2.1,8.6,954.3,1001.1,73.0,Q1 Only
43137,TURNSTONE BIOLOGICS CORP,35.0,Health_Care,-0.4268580016658821,37.0,4.6835443037974684,-0.23210794489205616,9.48617,0.41,-0.51,19.986,0.0,0.69,0.0,21.963,27.613,23.137,Q1 Only
39806,XILIO THERAPEUTICS INC,35.0,Health_Care,-0.42137365498090934,38.0,4.810126582278481,-0.23210794489205616,37.505810000000004,0.7244,-0.18,10.7,0.0,1.226,6.638,89.073,103.716,51.775,Q1 Only
38617,ARTIVA BIOTHERAPEUTICS INC,35.0,Health_Care,-0.4124059541050804,39.0,4.936708860759493,-0.23210794489205616,73.089,3.0,-0.83,168.783,0.0,3.72,10.276,165.963,191.263,24.363,Q1 Only
41522,THIRD HARMONIC BIO INC,35.0,Health_Care,-0.40242027473234304,40.0,5.063291139240507,-0.23210794489205616,155.99732000000003,3.47,-0.35,272.621,0.0,0.889,2.113,271.611,279.836,44.956,Q1 Only
35648,APREA THERAPEUTICS INC,35.0,Health_Care,-0.3970171100781326,41.0,5.189873417721519,-0.23210794489205616,11.24652,2.04,-0.66,15.55,0.0,0.0,0.0,19.275,20.222,5.513,Q1 Only
36704,ALX ONCOLOGY HOLDI INC,35.0,Health_Care,-0.39692115798180316,42.0,5.3164556962025316,-0.23210794489205616,33.258232,0.623,-0.58,88.295,0.0,3.698,12.887,97.831,120.9,53.384,Q1 Only
37292,ATEA PHARMACEUTICALS INC,35.0,Health_Care,-0.38209896718822445,43.0,5.443037974683544,-0.23210794489205616,255.88121,2.99,-0.4,411.084,0.0,0.811,0.634,425.436,439.964,85.579,Q1 Only
38453,ONKURE THERAPEUTICS INC,35.0,Health_Care,-0.3795018121383233,44.0,5.5696202531645564,-0.23210794489205616,57.800599999999996,4.3,-1.19,90.648,0.0,0.546,0.409,96.661,99.882,13.442,Q1 Only
22964,ESSA PHARMA INC,35.0,Health_Care,-0.3765314733786768,45.0,5.69620253164557,-0.23210794489205616,70.13462000000001,1.58,-0.14,113.547,0.0,0.126,0.154,113.872,115.415,44.389,Q1 Only
36987,ADICET BIO INC,35.0,Health_Care,-0.37511149102582203,46.0,5.822784810126582,-0.23210794489205616,62.44604999999999,0.755,-0.31,161.446,0.0,2.983,13.262,150.439,191.271,82.71,Q1 Only
39633,CONTEXT THERAPEUTICS INC,35.0,Health_Care,-0.3685166675630615,47.0,5.949367088607595,-0.23210794489205616,54.898847999999994,0.612,-0.05,90.982,0.0,0.111,0.083,89.352,92.965,89.704,Q1 Only
36328,KEROS THERAPEUTICS INC,35.0,Health_Care,-0.3681055010381604,48.0,6.075949367088607,-0.23210794489205616,413.3267799999999,10.19,3.66,728.871,0.0,2.102,16.311,720.541,784.561,40.562,Q1 Only
39291,CARIBOU BIOSCIENCE INC,35.0,Health_Care,-0.35562214787908913,49.0,6.20253164556962,-0.23210794489205616,84.9228655,0.9131,-0.43,217.77,0.0,1.901,24.323,208.465,273.656,93.005,Q1 Only
26874,EDITAS MEDICINE INC,35.0,Health_Care,-0.3517037610183121,50.0,6.329113924050633,-0.23210794489205616,97.10359999999999,1.16,-0.92,62.42,0.0,13.161,17.972,220.964,263.652,83.71,Q1 Only
41118,HILLEVAX INC,35.0,Health_Care,-0.3514886394774662,51.0,6.455696202531645,-0.23210794489205616,72.64645,1.45,-0.12,150.913,0.0,3.599,20.44,159.539,178.821,50.101,Q1 Only
37105,SPRUCE BIOSCIENCES INC,35.0,Health_Care,-0.34973575468419216,52.0,6.582278481012659,-0.23210794489205616,12.251213100000001,0.2901,-0.32,15.324,0.0,1.636,0.659,25.615,31.649,42.231,Q1 Only
322154,ALLARITY THERAPEUT INC,35.0,Health_Care,-0.34958251597712753,53.0,6.70886075949367,-0.23210794489205616,15.947911799999998,0.9369,-0.25,18.669,0.0,1.363,0.0,27.704,29.73,17.022,Q1 Only
38469,IKENA ONCOLOGY INC,35.0,Health_Care,-0.34906342194163764,54.0,6.8354430379746836,-0.23210794489205616,61.77024000000001,1.28,-0.18,118.25,0.0,3.892,2.718,114.051,130.838,48.258,Q1 Only
38643,BARINTHUS BIOTHERAPEUTICS,35.0,Health_Care,-0.34805385151694407,55.0,6.962025316455696,-0.23210794489205616,39.2377453,0.9727,-0.49,115.91,0.0,1.96,9.959,100.579,141.996,40.339,Q1 Only
43287,NEUMORA THERAPEUTICS INC,35.0,Health_Care,-0.34228114727281234,56.0,7.088607594936709,-0.23210794489205616,161.748,1.0,-0.42,228.364,0.0,0.938,0.0,250.566,256.748,161.748,Q1 Only
19717,NEUROGENE INC,35.0,Health_Care,-0.3363918921919054,57.0,7.215189873417721,-0.23210794489205616,174.83030000000002,11.71,-1.08,291.795,0.0,3.084,8.623,292.602,315.301,14.93,Q1 Only
37412,OLEMA PHARMACEUTICALS INC,35.0,Health_Care,-0.32864771176572555,58.0,7.341772151898734,-0.23210794489205616,256.93208,3.76,-0.36,383.452,0.0,1.025,0.123,392.707,409.639,68.333,Q1 Only
37425,SEER INC,35.0,Health_Care,-0.3279501585262958,59.0,7.468354430379747,-0.23210794489205616,100.4367,1.69,-0.34,311.006,0.0,2.376,23.028,239.725,347.261,59.43,Q1 Only
40833,AN2 THERAPEUTICS INC,35.0,Health_Care,-0.3204563392055862,60.0,7.59493670886076,-0.23210794489205616,40.993120000000005,1.36,-0.35,73.329,0.0,0.0,0.0,67.06,81.343,30.142,Q1 Only
38993,DERMATA THERAPEUTICS INC,35.0,Health_Care,-0.32017591204397783,61.0,7.721518987341772,-0.23210794489205616,6.515640000000001,1.08,-0.45,7.301,0.0,0.0,0.0,9.719,10.005,6.033,Q1 Only
137642,CASSAVA SCIENCES INC,35.0,Health_Care,-0.31835211307580963,62.0,7.848101265822785,-0.23210794489205616,72.462,1.5,-0.48,127.616,0.0,0.0,0.0,117.328,140.932,48.308,Q1 Only
23297,XBIOTECH INC,35.0,Health_Care,-0.3140581973342717,63.0,7.974683544303797,-0.23210794489205616,98.78112,3.24,-0.36,174.713,0.0,0.0,0.0,155.897,181.864,30.488,Q1 Only
37541,BIOATLA INC,35.0,Health_Care,-0.30178984591277097,64.0,8.10126582278481,-0.23210794489205616,20.2534668,0.3468,-0.26,0.547,0.0,0.554,0.0,32.363,38.29,58.401,Q1 Only
36848,REVELATION BIOSCIENCES INC,35.0,Health_Care,-0.29462972292191436,65.0,8.227848101265822,-0.23210794489205616,2.53532,2.63,-2.11,2.881,0.0,0.0,0.0,3.705,3.97,0.964,Q1 Only
45157,BOUNDLESS BIO INC,35.0,Health_Care,-0.29285408017067377,66.0,8.354430379746836,-0.23210794489205616,33.673,1.51,-0.71,136.592,0.0,0.262,48.312,138.253,191.242,22.3,Q1 Only
35729,4D MOLECULAR THER INC,35.0,Health_Care,-0.2868837121821732,67.0,8.481012658227847,-0.23210794489205616,149.62975,3.23,-0.86,469.723,0.0,5.679,18.174,321.437,515.729,46.325,Q1 Only
157865,MEI PHARMA INC,35.0,Health_Care,-0.2829794504066606,68.0,8.60759493670886,-0.23210794489205616,14.59197,2.19,-0.39,19.541,0.0,0.0,0.0,20.472,20.779,6.663,Q1 Only
43555,CARGO THERAPEUTICS INC,35.0,Health_Care,-0.2788898957610987,69.0,8.734177215189872,-0.23210794489205616,187.44385000000003,4.07,-1.77,282.457,0.0,2.498,27.948,318.836,361.957,46.055,Q1 Only
37848,TERNS PHARMACEUTIC INC,35.0,Health_Care,-0.2713894758557683,70.0,8.860759493670885,-0.23210794489205616,240.94248,2.76,-0.26,326.043,0.0,0.429,0.806,334.264,339.315,87.298,Q1 Only
26149,AVALO THERAPEUTICS INC,35.0,Health_Care,-0.2712525717750844,71.0,8.987341772151899,-0.23210794489205616,86.73227999999999,8.01,-1.25,122.893,0.0,0.526,0.275,125.108,138.523,10.828,Q1 Only
36677,RELAY THERAPEUTICS INC,35.0,Health_Care,-0.27087592354903034,72.0,9.113924050632912,-0.23210794489205616,446.66808000000003,2.62,-0.46,721.081,0.0,5.93,41.229,710.355,799.362,170.484,Q1 Only
38790,SAGIMET BIOSCIENCES INC,35.0,Health_Care,-0.2707378978190077,73.0,9.240506329113925,-0.23210794489205616,104.9557,3.26,-0.56,138.992,0.0,0.039,0.0,144.569,146.172,32.195,Q1 Only
37063,PRELUDE THERAPEUTICS INC,35.0,Health_Care,-0.26757275945065834,74.0,9.367088607594937,-0.23210794489205616,43.356672,0.768,-0.42,103.178,0.0,2.653,15.267,99.074,141.26,56.454,Q1 Only
36052,BLACK DIAMOND THERAPEUTICS,35.0,Health_Care,-0.264794178558257,75.0,9.49367088607595,-0.23210794489205616,87.84935,1.55,1.0,141.516,0.0,,17.882,152.4,176.245,56.677,Q1 Only
41225,PEPGEN INC,35.0,Health_Care,-0.2632326344461628,76.0,9.620253164556962,-0.23210794489205616,45.97300499999999,1.405,-0.92,91.805,0.0,3.117,15.157,97.781,127.393,32.721,Q1 Only
35376,FULCRUM THERAPEUTICS INC,35.0,Health_Care,-0.2597928695358316,77.0,9.746835443037975,-0.23210794489205616,155.45952,2.88,-0.28,228.486,0.0,2.239,5.866,226.603,242.649,53.979,Q1 Only
38986,ACUMEN PHARMACEUTICALS INC,35.0,Health_Care,-0.2585886990287463,78.0,9.873417721518987,-0.23210794489205616,66.6303,1.1,-0.48,155.521,0.0,0.0,29.642,149.148,204.478,60.573,Q1 Only
182902,CREATIVE MED TECH HLDG INC,35.0,Health_Care,-0.2501773092128909,79.0,10.0,-0.23210794489205616,5.60077,2.17,-0.83,8.061,0.0,0.014,0.0,7.703,8.347,2.581,Q1 Only
